,CustomerDetail,Comment,CommentClass,ProductID
107,N** D**|12 Kasım 2021|LAV satıcısından alındı.,Gayet güzel paketlenmiş sağlam bir şekilde ulaştı şık ve güzel duruyor,"['iyipaketleme','şıkduruyor']",28
108,**** ****|12 Kasım 2021|LAV satıcısından alındı.,ürünler öncelikle güzel paketlenmiş sorunsuz geldi teşekkür ederim,['iyipaketleme'],28
109,**** ****|12 Kasım 2021|LAV satıcısından alındı.,Çok güzel paketlenmiş bir şekilde geldi. Satıcaya teşekkür ederim.,['iyipaketleme'],28
110,F** k**|12 Kasım 2021|LAV satıcısından alındı.,paketleme çok güzel kırığı falan yok boyutları da çok güzel,['iyipaketleme'],28
111,Ş** T**|12 Kasım 2021|LAV satıcısından alındı.,paketleme çok.iyi yapılmıştı sağlam geldi.tesekkurler,"['iyipaketleme','sağlamgeldi']",28
112,B** K**|11 Kasım 2021|LAV satıcısından alındı.,urun sorunsuz geldi paketleme iyi gena değildi hiç bir kırık çatlak falan yoktu anneme aldım,['iyipaketleme'],28
113,Ö** A**|11 Kasım 2021|LAV satıcısından alındı.,Çok güzel paketlenmişti kırık yok çok beğendim,['iyipaketleme'],28
114,Ç** B**|11 Kasım 2021|LAV satıcısından alındı.,Çok iyi paketlenmiş ve kargolanmıştı. Teşekkürler,['iyipaketleme'],28
115,**** ****|11 Kasım 2021|LAV satıcısından alındı.,Ürün çok kaliteli bayıldım. Paketleme de güzeldi. Sorunsuz elime ulaştı.,"['iyipaketleme','kaliteliürün']",28
116,N** B**|11 Kasım 2021|LAV satıcısından alındı.,Çok güzel geldiler paketleme çok özenliydi tek kelimeyle bayıldım👌,['iyipaketleme'],28
117,selda azap|10 Kasım 2021|LAV satıcısından alındı.,"Özenle paketlenmis,cok kisa surede elime ulasti bardaklar gercekten harika.Tesekkur ederim.",['iyipaketleme'],28
118,T** Ş**|10 Kasım 2021|LAV satıcısından alındı.,Çok güzel paketlenmiş hiç kırık gelmedi teşekkürler,['iyipaketleme'],28
119,**** ****|10 Kasım 2021|LAV satıcısından alındı.,Çok güzel paketlenmişti. Ürünler kaliteli herkese tavsiye ederim,['iyipaketleme'],28
120,esra ışık|10 Kasım 2021|LAV satıcısından alındı.,Mukemmel hiz mukemmel urun mukemmel paketleme tek kelime BA YIL DIM kesinlikle oneriyorumm,"['iyipaketleme','ürüngüzel']",28
121,E** N** S**|10 Kasım 2021|LAV satıcısından alındı.,paketleme güzel çeyiz için aldım beğendim,['iyipaketleme'],28
122,m** y** a**|9 Kasım 2021|LAV satıcısından alındı.,2 paket aldım. güzel paketleme ve çok sık ürünler.,['iyipaketleme'],28
123,D** B**|9 Kasım 2021|LAV satıcısından alındı.,çeyizime aldım çok şık çok güzel duruyor ayrıca paketleme çok özenli,"['iyipaketleme','şıkduruyor']",28
124,n** s**|9 Kasım 2021|LAV satıcısından alındı.,paketlenmesi çok güzeldi kırılmadan elime ulaştı,['iyipaketleme'],28
125,B** S**|8 Kasım 2021|LAV satıcısından alındı.,cokgüzel paketleme çok iyi güven le alabilirsiniz,['iyipaketleme'],28
126,Necla Yalçın|6 Kasım 2021|LAV satıcısından alındı.,çok beğendim . güzel paketlenmiş. hemen kargolandı ve gönderildi .,['iyipaketleme'],28
127,**** ****|5 Kasım 2021|LAV satıcısından alındı.,ürün kaliteli ve çok özenle paketlenmiş çok memnun kaldım,"['iyipaketleme','ürüngüzel','kaliteliürün']",28
128,Funda Gül Genç-Elite Üye|4 Kasım 2021|LAV satıcısından alındı.,Sorunsuz elime ulaştılar paketlenmesi güzeldi 🌸,['iyipaketleme'],28
129,**** ****|3 Kasım 2021|LAV satıcısından alındı.,"çok şık ve kullanışlı. güzel paketleme , sağlam ve çok hızlı teslim. Teşekkürler","['iyipaketleme','hızlıteslimat']",28
130,K** V**|3 Kasım 2021|LAV satıcısından alındı.,Paketlemesi iyiydi herhangi bir kirik yoktu..Fiyat olarak 66 liraya aldım.,['iyipaketleme'],28
131,E** E**-Elite Üye|3 Kasım 2021|LAV satıcısından alındı.,harika iyi paketleme bardaklar şık teşekkür ederim,['iyipaketleme'],28
132,F** G**|3 Kasım 2021|Markam Burada satıcısından alındı.,paketleme çok özenliydi sapasağlam geldi 3 kutuya konmuş bardaklara bayıldım çeyizim için aldım,"['iyipaketleme','sağlamgeldi']",28
133,H** O**|2 Kasım 2021|LAV satıcısından alındı.,"sağlam geldi, güzel paketlenmiş, teşekkür ederim","['iyipaketleme','sağlamgeldi']",28
134,b** k**-Elite Üye|2 Kasım 2021|LAV satıcısından alındı.,Çok beğendim paketleme harika hepsi sağlam geldi,"['iyipaketleme','sağlamgeldi']",28
135,**** ****|2 Kasım 2021|LAV satıcısından alındı.,çok beğendim çok güzeller özenli paketleme 3 kutu aldim,['iyipaketleme'],28
136,g** k**|2 Kasım 2021|LAV satıcısından alındı.,harika kırık ta yok çok güzel paketlenmiş,['iyipaketleme'],28
137,bülent kaya|2 Kasım 2021|LAV satıcısından alındı.,ürünler güzel paketleme süper teslimat huzlı teşekkürler,['iyipaketleme'],28
138,M** A**|1 Kasım 2021|LAV satıcısından alındı.,Paketleme mükemmel her şey gözüktüğü gibi,['iyipaketleme'],28
139,ö** k**|1 Kasım 2021|LAV satıcısından alındı.,paketlemesi iyiydi boyutları da iyi tavsiye ederim alın bence.,['iyipaketleme'],28
140,H** K**|1 Kasım 2021|İnci Baby Store satıcısından alındı.,"Çok uygun fiyat, güzel paketleme.Teşekkürler","['iyipaketleme','uygunfiyat']",28
141,m** ö**|31 Ekim 2021|LAV satıcısından alındı.,muhteşem bayıldım iyiki almışım çok iyi paketlenmiş kırılmadan geldi,['iyipaketleme'],28
142,A** T**|30 Ekim 2021|LAV satıcısından alındı.,çok iyi indirimden aldım kargo paketleme gayet iyiydi,['iyipaketleme'],28
143,A** U**|30 Ekim 2021|LAV satıcısından alındı.,çok beğendiğim bir üründü.indirimden aldım sorunsuz geldi.paketleme özenliydi,['iyipaketleme'],28
144,K** G**|29 Ekim 2021|LAV satıcısından alındı.,çok güzel ve şıklar. kirılacak diye korkuyordum ama paketleme iyi yapılmış,['iyipaketleme'],28
145,**** ****|29 Ekim 2021|LAV satıcısından alındı.,Resimlerde göründüğü gibi geldi. Paketleme güzeldi. Tavsiye ederim.,['iyipaketleme'],28
146,N** A**|29 Ekim 2021|LAV satıcısından alındı.,çok güzel paketleme hepsi sağlam geldi çok beğendim,"['iyipaketleme','sağlamgeldi']",28
147,H** M**|29 Ekim 2021|LAV satıcısından alındı.,"Kusursuz tasarım, iyi paketleme. Güvenle alabilirsiniz",['iyipaketleme'],28
148,Cansu Başaran|28 Ekim 2021|LAV satıcısından alındı.,Paketleme özenliydi yurtiçi kargoyla kırılmadan geldi. Çeyizim için 2 set aldım boyutları ideal,['iyipaketleme'],28
149,**** ****|28 Ekim 2021|LAV satıcısından alındı.,Saglam paketleme asla hasar yoktu. Cok ilgililer saticiya teşekkürler,['iyipaketleme'],28
150,B** Ş**-Elite Üye|28 Ekim 2021|LAV satıcısından alındı.,Çok güzel paketlenmiş halde sapasağlam geldi.,"['iyipaketleme','sağlamgeldi']",28
151,s** y**|27 Ekim 2021|LAV satıcısından alındı.,çok beğendim paketlenmesi de güzeldi hasarsız teslim aldım,['iyipaketleme'],28
152,**** ****|27 Ekim 2021|LAV satıcısından alındı.,Çok beğendim sade ve hoş paketleme çok güzel Teşekkür ederim tavsiye ederim,['iyipaketleme'],28
153,**** ****|27 Ekim 2021|LAV satıcısından alındı.,Bardaklar sağlam geldi ve paketleme süper,"['iyipaketleme','sağlamgeldi']",28
154,**** ****-Elite Üye|27 Ekim 2021|LAV satıcısından alındı.,bayildim harikalar.. guzel paketlenmis kirik yoktu hic..,['iyipaketleme'],28
155,G** t**|27 Ekim 2021|LAV satıcısından alındı.,güzel paketlenmişti sağlam geldi indirimli aldım. çok beğendim,"['iyipaketleme','sağlamgeldi']",28
156,B** D**|26 Ekim 2021|LAV satıcısından alındı.,"Çok çok güzel. Paketleme harikaydı, sapasağlam geldi. Hem de indirimde aldım çok uygun geldi.","['iyipaketleme','sağlamgeldi']",28
157,**** ****|26 Ekim 2021|LAV satıcısından alındı.,ürünlerim geldi cok beyendim güzel paketlenmişti o paraya o ürünler süper,['iyipaketleme'],28
158,a** k**|26 Ekim 2021|LAV satıcısından alındı.,Mükemmel. Paketleme çok iyiydi. Bardaklar eksiksiz geldi ve fiyata göre gayet güzel,['iyipaketleme'],28
159,M** s**|26 Ekim 2021|LAV satıcısından alındı.,paketleme ozenliydi. gorseldekiyle birebir aynı geldi,['iyipaketleme'],28
160,H** K**|26 Ekim 2021|LAV satıcısından alındı.,gayet güzel göründugu gibi paketleme güzeldi,['iyipaketleme'],28
161,**** ****|26 Ekim 2021|LAV satıcısından alındı.,gayet guzel paketlenmiş geldi kırık yoktu,['iyipaketleme'],28
162,tahir topcu|26 Ekim 2021|LAV satıcısından alındı.,ürün çok guzel paketleme ve kargolama'da bir okadar özenli teşekkürler,"['iyipaketleme','ürüngüzel']",28
163,E** B**|26 Ekim 2021|LAV satıcısından alındı.,Çok iyi paketleme hızlı kargo çok şık bardaklar,"['iyipaketleme','hızlıteslimat']",28
164,Y** Ç**|25 Ekim 2021|LAV satıcısından alındı.,ürün eksiksiz ve paketleme çok güzel geldi teşekkürler,['iyipaketleme'],28
165,H** C**|25 Ekim 2021|LAV satıcısından alındı.,Ürün çok iyi paketlenmiş 18 parça bardağın 18i de sağlam çok teşekkür ederim,['iyipaketleme'],28
166,H** a**|25 Ekim 2021|LAV satıcısından alındı.,paketleme çok güzel tam istediğim gibi geldi tereddütsüz ala bilirsiniz,['iyipaketleme'],28
167,S** K**|25 Ekim 2021|LAV satıcısından alındı.,"Paketleme süper ötesi , kargo hızı harıka. Akşam sıparıs ettim öğlen kapımda","['iyipaketleme','hızlıteslimat']",28
168,g** ö**-Elite Üye|25 Ekim 2021|LAV satıcısından alındı.,Sorunsuz geldi çok güzel paketlenmişti teşekkürler,['iyipaketleme'],28
169,Elif İnan|24 Ekim 2021|LAV satıcısından alındı.,Ürün sorunsuz özenle paketlenmiş şekilde geldi teşekkürler,['iyipaketleme'],28
170,Saliha çelik|23 Ekim 2021|LAV satıcısından alındı.,ürün fiyatına göre çok çok iyi paketleme de çok iyiydi kırık çatlak yoktu,"['iyipaketleme','fiyatperformans']",28
171,**** ****|23 Ekim 2021|LAV satıcısından alındı.,Ürün güzel güzel paketlenmiş sorunsuz elime ulaştı teşekkür ederim tavsiye ederim,"['iyipaketleme','ürüngüzel']",28
172,B** G**|22 Ekim 2021|LAV satıcısından alındı.,Hiç bir şekilde kırık yok güzel paketleme çok teşekkür ediyorummmmmm,['iyipaketleme'],28
173,H** A**|22 Ekim 2021|LAV satıcısından alındı.,Örünlerim geldi paketleme harika çok tşkrler 👏👏👍👍,['iyipaketleme'],28
174,h** d**|22 Ekim 2021|LAV satıcısından alındı.,çok severek aldim paketleme cok iyiydi tavsiye ederim teşekkürler lav,['iyipaketleme'],28
175,E** Y**|22 Ekim 2021|LAV satıcısından alındı.,Hepsi sağlam geldi çok güzel paketlenmiş teşekkür ederim,"['iyipaketleme','sağlamgeldi']",28
176,Dilek Diri|21 Ekim 2021|NAR50 satıcısından alındı.,Kirık olmadan güzel paketlenmiş şekilde aynı ürün geldi. Daha pahalilarina gerek yok.,['iyipaketleme'],28
177,H** K**|21 Ekim 2021|LAV satıcısından alındı.,Hiç bir hasar görmeden teslim aldım. Çok güzel paketlenmişti.,['iyipaketleme'],28
178,**** ****|20 Ekim 2021|LAV satıcısından alındı.,Ürün elime kırılmadan ulaştı paketleme çok özenliydi,['iyipaketleme'],28
179,Gamze Okumuş|20 Ekim 2021|NAR50 satıcısından alındı.,Çeyizim için aldım sağlam geldi paketlemesi çok güzeldi,"['iyipaketleme','sağlamgeldi']",28
180,M** G** S**|20 Ekim 2021|LAV satıcısından alındı.,"Güzel paketlenmiş, kırık ya da çatlak yoktu. Hızlı kargo için de ayrıca teşekkürler 👍🏻","['iyipaketleme','hızlıteslimat']",28
181,**** ****|20 Ekim 2021|LAV satıcısından alındı.,"Çok güzel paketlenmişti, hiç kırık yok cok beğendim çeyizime aldım tavsiye ederim",['iyipaketleme'],28
182,A** B**|20 Ekim 2021|LAV satıcısından alındı.,Fiyatına göre gayet güzel Paketleme için de teşekkürler,"['iyipaketleme','fiyatperformans']",28
183,N** A**|20 Ekim 2021|LAV satıcısından alındı.,Bayıldım paketlemesi çok güzel çeyiz için 10 numara 5 yıldız ❤️,['iyipaketleme'],28
184,**** ****|20 Ekim 2021|LAV satıcısından alındı.,Ürünlerim kusursuz çok güzel paketlenmiş güvenle alabilirsiniz 😊😊,['iyipaketleme'],28
185,R** T**|20 Ekim 2021|LAV satıcısından alındı.,Çok beğendim Ablam için almıştım çok güzel paketlenmiş kırılmadan geldi,['iyipaketleme'],28
186,nahide ceylan|20 Ekim 2021|LAV satıcısından alındı.,çok guzel paketlenmiş 2 paket aldim çok beyendim parasina gure cok guzel,['iyipaketleme'],28
187,Z** C**|20 Ekim 2021|LAV satıcısından alındı.,Güzel paketleme yapılmış sağlam teslim aldım çok şık ve kullanışlı teşekkürler,['iyipaketleme'],28
188,ç** k**|20 Ekim 2021|LAV satıcısından alındı.,Paketleme mükemmel tamda göründüğü gibi çok güzel teşekkürler,['iyipaketleme'],28
189,Ö** K**|20 Ekim 2021|LAV satıcısından alındı.,Gayet şık Paketleme özenliydi hemen kargoya verildi sorunsuz ulaştı teşekkürler,['iyipaketleme'],28
190,**** ****|19 Ekim 2021|LAV satıcısından alındı.,Paketleme harika kırık falan yoktu üründe fiyatına göre çok güzel 👍,"['iyipaketleme','fiyatperformans']",28
191,**** ****|19 Ekim 2021|LAV satıcısından alındı.,sağlam ve çok güzel paketlenmisti kargo da çok hızlı ve ozenliydi,"['iyipaketleme','hızlıteslimat']",28
192,**** ****|19 Ekim 2021|LAV satıcısından alındı.,Paketleme harika. Ürün sağlam bir şekilde elimizde. Satıcıya hassasiyetinden dolayı teşekkür ederim.,['iyipaketleme'],28
193,B** V** Ç**|19 Ekim 2021|LAV satıcısından alındı.,ürünü daha önceden beğenmiştim paketlemesi çok güzeldi teşekkürler,['iyipaketleme'],28
194,**** ****|19 Ekim 2021|LAV satıcısından alındı.,harika paketleme harika ürün cehizim için aldım çok memnun kaldim .,"['iyipaketleme','ürüngüzel']",28
195,**** ****|19 Ekim 2021|LAV satıcısından alındı.,paketleme güzeldi hiç biri çizilmemiş bile çok begğndim bu fiyata,['iyipaketleme'],28
196,n** b**-Elite Üye|19 Ekim 2021|LAV satıcısından alındı.,Hızlı kargo ve ozenlı paketleme bayıldım cok guzeller şık,"['iyipaketleme','hızlıteslimat']",28
197,G** B**|19 Ekim 2021|LAV satıcısından alındı.,tek kelime ile harika bir set. paketleme çok iyiydi. anneme hediye aldim. çok begendi 😊,['iyipaketleme'],28
198,N** A**|18 Ekim 2021|LAV satıcısından alındı.,Bayıldııımmmmm paketleme de çok özenliydi hiç bir kırık yok harika,['iyipaketleme'],28
199,A** Ü**|18 Ekim 2021|LAV satıcısından alındı.,"Gerçekten harika bir ürün,paketleme de çok iyi kırık degillerdi.Almakla çok iyi etmişim teşekkürler 👍","['iyipaketleme','ürüngüzel']",28
200,H** G**|18 Ekim 2021|LAV satıcısından alındı.,çok beğendim kırık çatlak yoktu çok güzel özenle paketlenmiş ti teşekkürler,['iyipaketleme'],28
201,**** ****|18 Ekim 2021|LAV satıcısından alındı.,ürün çok iyi paketlenmisti baya güzel bir ürün herkese tavsiye ederim,"['iyipaketleme','ürüngüzel']",28
202,İ** Ö**|18 Ekim 2021|LAV satıcısından alındı.,Ürünüm çok güzel paketlenmiş geldi emeğinize sağlık🙏🏻,['iyipaketleme'],28
203,**** ****|18 Ekim 2021|LAV satıcısından alındı.,Paketlemesi çok iyiydi 2 tane sipariş ettim kırılmadan hepsi sağlam teslim edildi,['iyipaketleme'],28
204,**** ****|18 Ekim 2021|LAV satıcısından alındı.,Ürün hızlı ve eksiksiz şekilde ulaştı.paketleme çok iyi yapılmış teşekkür ederim.,['iyipaketleme'],28
205,M** F**|18 Ekim 2021|LAV satıcısından alındı.,çok guzel paketleme gayet özenle kırılmadan geldi ürünler kaliteli çok memnun kaldım tesekkurler,['iyipaketleme'],28
206,**** ****|18 Ekim 2021|LAV satıcısından alındı.,kırılmadan geldi çok güzel paketlenmiş ve kargolanmis çok teşekkürler,['iyipaketleme'],28
207,a** y**|18 Ekim 2021|LAV satıcısından alındı.,Paketleme çok iyiydi. Bütün bardaklar sağlam şekilde geldi. Çok beğendim.,['iyipaketleme'],28
208,**** ****|18 Ekim 2021|LAV satıcısından alındı.,cok guzel.geldi paketlenmesi cok iyi cok beğendim,['iyipaketleme'],28
209,N** a**|18 Ekim 2021|LAV satıcısından alındı.,ürünler sağlam bir şekilde elime ulaştı paketlenmesi çok iyiydi,['iyipaketleme'],28
210,**** ****|18 Ekim 2021|LAV satıcısından alındı.,Çok güzel özenli paketlenmiş olarak geldi,['iyipaketleme'],28
211,r** u**|18 Ekim 2021|LAV satıcısından alındı.,İndirimden almıştım eksizsiz ve gayet güzel paketlenmişti teşekkür ederim :),['iyipaketleme'],28
212,**** ****|18 Ekim 2021|LAV satıcısından alındı.,cok memnun kaldim harika fiyatina gore cok uygun paketleme vok guzel tesekkur ederim,"['iyipaketleme','ürüngüzel','fiyatperformans']",28
213,E** M**|17 Ekim 2021|LAV satıcısından alındı.,Çok beğendim çok güzel harika paketleme hızlı kargo sorunsuz teslimat teşekkürler 😊,"['iyipaketleme','hızlıteslimat']",28
214,G** P**|17 Ekim 2021|LAV satıcısından alındı.,Ürün sağlam ulaştı gayet güzel paketlenmişti günlük kullanım için uygun,"['iyipaketleme','günlükkullanım']",28
215,**** ****|17 Ekim 2021|LAV satıcısından alındı.,indirimdeyken aldım gayet güzel paketlenmisti bu konuda endiseniz varsa hiç merak etmeyin,['iyipaketleme'],28
216,R** İ**|17 Ekim 2021|LAV satıcısından alındı.,"Annem çok beğendi, çok şık duruyorlar. Paketleme de çok iyiydi hepsi sağlam geldi. Tavsiye edilir",['iyipaketleme'],28
217,**** ****|17 Ekim 2021|LAV satıcısından alındı.,Ürünlerim sorunsuz geldi. Güzel paketlenmişti. 3 iş günü içerisinde elime ulaştı. Teşekkür ederim,['iyipaketleme'],28
