Comment_en,CommentClass_en,Unnamed: 0
a beautiful product,['Product'],467
"The product is very nice, I recommend it to everyone",['Product'],468
"The product is very nice, I love it",['Product'],469
Nice phone nice delivery,['Product'],470
The product is perfectly great,['Product'],471
beautiful phone,['Product'],472
I think buy a nice phone,['Product'],473
Very nice phone I bought the second,['Product'],474
beautiful phone,"['Product', 'Product']",475
A nice phone,['Product'],476
I recommend a nice phone,['Product'],477
The product is really good,['Product'],478
Beautiful phone charging lasts for a long time,['Product'],479
The product is very nice system beautiful,['Product'],480
The product is beautiful,['Product'],481
a very nice product,['Product'],482
Nice phone but no headphones,['Product'],483
Beautiful product. I bought it for my son.,['Product'],484
a very nice product,['Product'],485
Beautiful product fast shipping thanks,"['Product', 'Speedeslimat']",486
a nice product,['Product'],487
Good product.,['Product'],488
Very nice product for the price,"['Product', 'Priceperformance']",489
"The product is very nice, I recommend it to everyone",['Product'],490
I recommend the product nice,['Product'],491
Very nice phone.,['Product'],492
Beautiful Product Fast in Cargo,"['Product', 'Speedeslimat']",493
very nice phone,['Product'],494
The product is very nice. but it was very expensive,['Product'],495
"We were very pleased, a great phone",['Product'],496
The product is very nice number 10,['Product'],497
I was very satisfied with the product,['Product'],498
It is a very nice product.,['Product'],499
"According to your shareholder, very good product","['Product', 'Priceperformance']",500
The product is a very nice and good opportunity,['Product'],501
Thanks is a very nice phone,['Product'],502
beautiful product,['Product'],503
"The product is very nice, thanks",['Product'],504
I recommend very nice product,['Product'],505
I thank the product very well,['Product'],506
nice phone fast shipping,"['Product', 'Speedeslimat']",507
"The product is very nice, I recommend it to everyone",['Product'],508
I recommend a very nice product.,['Product'],509
I like the product nice,['Product'],510
I recommend a nice product,['Product'],511
Beautiful phone camera is perfect,['Product'],512
I was very satisfied,['Product'],513
I was very nice.,['Product'],514
"The product is beautiful, very fluent and fast.",['Product'],515
a nice product fast shipping,"['Product', 'Speedeslimat']",516
The product can be taken nicely,['Product'],517
The product is very nice,['Product'],518
I recommend a nice product,['Product'],519
Suitable y beautiful product,['Product'],520
beautiful product,['Product'],521
I was very pleased with three words,['Product'],522
very nice phone. Trusted seller.,['Product'],523
We were satisfied with a nice product,['Product'],524
a very nice phone,['Product'],525
very nice product is a very nice thing,['Product'],526
I recommend a very nice product,['Product'],527
Beautiful product with useful but very rough,['Product'],528
beautiful product,['Product'],529
Xiaomi beautiful phone,['Product'],530
FAST Shipping Excellent Product Excellent Price,"['Product', 'Speedeslimat', 'convenience']",531
Beautiful product,['Product'],532
"Good product, good price","['Product', 'convenience']",533
I recommend a nice phone to everyone,['Product'],534
beautiful product f/ururun,['Product'],535
It is a very nice phone for this price,['Product'],536
A lot. Beautiful. telephone,['Product'],537
"I was very satisfied, thanks",['Product'],538
"Great! Beautiful product, great delivery.",['Product'],539
We were very pleased.,['Product'],540
Quick Shipping Very Successful Product,"['Product', 'Speedeslimat']",541
"We were very pleased, I recommend",['Product'],542
Very nice product,['Product'],543
I recommend a nice product,['Product'],544
"Beautiful product, I like it",['Product'],545
beautiful product,['Product'],546
I was very cool,['Product'],547
The product is beautiful memory easy to use well,['Product'],548
It's a very nice phone,['Product'],549
The product is beautiful.,['Product'],550
According to the price of beautiful product,"['Product', 'Priceperformance']",551
Beautiful product,['Product'],552
Thank you very well.,['Product'],553
Beautiful phone,['Product'],554
"I liked it very much, a great device 👍",['Product'],555
A very nice phone,['Product'],556
Very nice product,['Product'],557
The product came very nice thanks,['Product'],558
I was nicely satisfied,['Product'],559
A very good product for the price.,"['Product', 'Priceperformance']",560
"The product is very nice, I like it very much",['Product'],561
I like the price performance product very much 👍,"['Product', 'Priceperformance']",562
Beautiful product,['Product'],563
QUALITY AND BEAUTIFUL PRODUCT,"['Product', 'your quality']",564
Fast shipping. Beautiful product.,"['Product', 'Speedeslimat']",565
very nice,"['Product', 'Priceperformance']",566
The product is beautiful,['Product'],567
Beautiful product.,['Product'],568
very nice phone,['Product'],569
I like a good product,['Product'],570
I was very satisfied,['Product'],571
I recommend a very nice product,['Product'],572
Very nice phone 👍,['Product'],573
beautiful phone,['Product'],574
Thank you a nice product,['Product'],575
The product is beautiful,['Product'],576
Beautiful product,['Product'],577
There is no need to think of a good product.,['Product'],578
I was satisfied with a very high quality product,"['Product', 'your quality']",579
very good product fast delivery,"['Product', 'Speedeslimat']",580
The product is very nice thanks,['Product'],581
beautiful product,['Product'],582
The product is fine and enough.,['Product'],583
